rank,name,repository_url,bucket,science_score,project_score,total_citations,category,sub_category,language,owner_login,owner_name,owner_kind,owner_company,owner_website,ecosystems,package_names,monthly_downloads,dependent_repos,dependent_packages,registry_maintainers,stars,archived,days_since_release,days_since_commit,days_since_push,total_committers,past_year_commits,past_year_committers,dds,past_year_dds,issue_maintainers_count,active_maintainers_count,active_maintainers,past_year_issues,past_year_prs,past_year_issues_closed,past_year_prs_merged,advisories,unpatched_advisories,signals,science_html_url
938,gridwxcomp,https://github.com/wswup/gridwxcomp,dormant,98.0,8.282988692742602,0,Scientific Software,Peer-reviewed,Python,WSWUP,Western States Water Use Program (WSWUP),organization,,https://www.dri.edu/western-states-water-use-program,"go,pypi","github.com/WSWUP/gridwxcomp,gridwxcomp,github.com/wswup/gridwxcomp",42,0,0,1,20,0,567,,178,4,0,0,0.125,0.0,1,0,"",2,2,1,2,0,0,push:178d release:567d commits:0 active_maint:0 closed:3 merged:2,https://science.ecosyste.ms/projects/315
940,ThermoParser,https://github.com/smtg-bham/thermoparser,dormant,100.0,6.272877006546167,0,Scientific Software,Peer-reviewed,Python,SMTG-Bham,Scanlon Materials Theory Group,organization,,http://davidscanlon.com,,,0,,,,54,0,,,447,10,0,0,0.5709219858156028,0.0,3,0,"",1,14,0,14,0,0,push:447d commits:0 active_maint:0 closed:14 merged:14,https://science.ecosyste.ms/projects/692
942,wdpar,https://github.com/prioritizr/wdpar,dormant,95.0,11.25896181631613,0,Scientific Software,Peer-reviewed,R,prioritizr,prioritizr,organization,,,"conda,go,cran","r-wdpar,github.com/prioritizr/wdpar,wdpar",942,2,0,1,41,0,661,,185,2,6,1,0.0032679738562091387,0.0,2,1,jeffreyhanson,6,5,3,5,0,0,push:185d release:661d commits:6 active_maint:1 closed:8 merged:5,https://science.ecosyste.ms/projects/1362
946,Hoki,https://github.com/heloises/hoki,dead,95.0,11.216377540072607,0,Scientific Software,Peer-reviewed,Python,HeloiseS,Heloise,user,University of Auckland,hfstevance.com,pypi,hoki,107,1,0,1,51,0,1333,,412,11,0,0,0.21818181818181814,0.0,3,0,"",1,0,0,0,0,0,push:412d release:1333d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2322
947,PyVOLCANS,https://github.com/britishgeologicalsurvey/pyvolcans,dormant,98.0,8.215006432761575,0,Scientific Software,Peer-reviewed,Python,BritishGeologicalSurvey,British Geological Survey,organization,,https://www.bgs.ac.uk,pypi,pyvolcans,29,1,0,3,25,0,1674,,83,4,2,1,0.27179487179487183,0.0,2,1,PTierz,0,1,0,1,0,0,push:83d release:1674d commits:2 active_maint:1 closed:1 merged:1,https://science.ecosyste.ms/projects/1646
949,Suppdata,https://github.com/ropensci/suppdata,dormant,95.0,11.203611092391332,0,Scientific Software,Peer-reviewed,R,ropensci,rOpenSci,organization,,https://ropensci.org/,cran,suppdata,229,2,1,1,37,0,1018,,1018,7,0,0,0.4295774647887324,0.0,3,1,maelle,1,0,0,0,0,0,pkg:removed push:1018d release:1018d commits:0 active_maint:1 closed:0 merged:0,https://science.ecosyste.ms/projects/2857
950,Fast and flexible simulation and parameter estimation for synthetic biology using bioscrape,https://github.com/biocircuits/bioscrape,dormant,95.0,11.198447569731284,0,Scientific Software,Peer-reviewed,Jupyter Notebook,biocircuits,biocircuits,organization,,,pypi,bioscrape,129,1,0,3,30,0,529,,9,9,1,1,0.46401985111662536,0.0,3,0,"",1,10,0,7,0,0,push:9d release:529d commits:1 active_maint:0 closed:8 merged:7,https://science.ecosyste.ms/projects/1214
951,pyMechT,https://github.com/ankushaggarwal/pymecht,dead,100.0,6.194405391104672,0,Scientific Software,Peer-reviewed,Python,ankushaggarwal,,user,,,pypi,pymecht,13,0,0,1,5,0,539,,125,5,0,0,0.23510971786833856,0.0,4,0,"",1,0,0,0,0,0,push:125d release:539d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/283
953,Manif,https://github.com/artivis/manif,dormant,95.0,11.168969293439272,0,Scientific Software,Peer-reviewed,C++,artivis,Jeremie Deray,user,@CanonicalLtd,https://artivis.github.io,conda,"manifpy,manif",0,0,2,0,1791,0,1492,,15,14,6,2,0.3428981348637016,0.16666666666666663,2,2,"artivis,joansola",4,7,1,2,0,0,push:15d release:1492d commits:6 active_maint:2 closed:3 merged:2,https://science.ecosyste.ms/projects/2299
955,Nominally,https://github.com/vaneseltine/nominally,dormant,100.0,6.159095388491933,0,Scientific Software,Peer-reviewed,Python,vaneseltine,Matt VanEseltine,user,University of Michigan,https://iris.isr.umich.edu/,,,0,,,,41,0,,,330,11,2,2,0.4686998394863563,0.5,1,1,vaneseltine,1,3,0,2,0,0,push:330d commits:2 active_maint:1 closed:2 merged:2,https://science.ecosyste.ms/projects/1732
962,ewstools,https://github.com/thomasmbury/ewstools,dormant,95.0,11.105378190657738,0,Scientific Software,Peer-reviewed,Jupyter Notebook,ThomasMBury,Thomas Bury,user,McGill University,https://www.thomasbury.net/,pypi,ewstools,95,3,0,1,98,0,802,,38,10,7,4,0.0577617328519856,0.7142857142857143,3,1,energyscholar,1,10,1,3,0,0,push:38d release:802d commits:7 active_maint:1 closed:4 merged:3,https://science.ecosyste.ms/projects/1247
965,pyndl,https://github.com/quantling/pyndl,dormant,95.0,11.098409521341647,0,Scientific Software,Peer-reviewed,Python,quantling,quantling,organization,,,pypi,pyndl,117,1,1,2,13,0,826,,234,13,1,1,0.5504087193460491,0.0,4,1,derNarr,0,1,0,1,0,0,push:234d release:826d commits:1 active_maint:1 closed:1 merged:1,https://science.ecosyste.ms/projects/1300
966,TransitionsInTimeseries.jl,https://github.com/juliadynamics/transitionsintimeseries.jl,dormant,100.0,6.0867747269123065,0,Scientific Software,Peer-reviewed,Julia,JuliaDynamics,JuliaDynamics,organization,,https://juliadynamics.github.io/JuliaDynamics/,julia,TransitionsInTimeseries,0,0,0,0,27,0,455,,435,5,0,0,0.4411764705882353,0.0,2,0,"",0,2,0,2,0,0,push:435d release:455d commits:0 active_maint:0 closed:2 merged:2,https://science.ecosyste.ms/projects/601
967,(py)oscode,https://github.com/fruzsinaagocs/oscode,dead,95.0,11.083679828196662,0,Scientific Software,Peer-reviewed,C++,fruzsinaagocs,Fruzsina Agocs,user,Flatiron Institute,https://fruzsinaagocs.github.io,pypi,pyoscode,182,1,2,1,33,0,1155,,435,10,0,0,0.5109034267912773,0.0,4,0,"",0,1,0,0,0,0,push:435d release:1155d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2021
968,Connectome Mapper 3,https://github.com/connectomicslab/connectomemapper3,dead,95.0,11.081834809223091,0,Scientific Software,Peer-reviewed,HTML,connectomicslab,Connectomics Lab,organization,,http://wp.unil.ch/connectomics,pypi,connectomemapper,36,1,0,1,84,0,772,,132,18,0,0,0.15502309468822173,0.0,2,0,"",1,1,0,0,0,0,push:132d release:772d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1479
970,BlueCelluLab,https://github.com/bluebrain/bluecellulab,dead,100.0,6.061456918928017,0,Scientific Software,Peer-reviewed,Python,BlueBrain,The Blue Brain Project,organization,,https://portal.bluebrain.epfl.ch/,,,0,,,,14,1,,,519,13,0,0,0.3085714285714286,0.0,2,0,"",3,16,2,15,0,0,archived push:519d commits:0 active_maint:0 closed:17 merged:15,https://science.ecosyste.ms/projects/536
974,servir-aces,https://github.com/servir/servir-aces,dormant,98.0,8.030084094267563,0,Scientific Software,Peer-reviewed,Jupyter Notebook,SERVIR,SERVIR,organization,,https://www.servirglobal.net/,pypi,servir-aces,47,0,0,1,17,0,892,,329,4,1,1,0.15909090909090906,0.0,1,0,"",0,2,0,1,0,0,push:329d release:892d commits:1 active_maint:0 closed:1 merged:1,https://science.ecosyste.ms/projects/607
977,AeroAcoustics.jl,https://github.com/1oly/aeroacoustics.jl,dormant,100.0,6.011267174404162,0,Scientific Software,Peer-reviewed,Julia,1oly,Oliver Lylloff,user,,,julia,AeroAcoustics,0,0,0,0,33,0,606,,90,4,5,2,0.03802281368821292,0.4,1,1,1oly,1,5,0,2,0,0,push:90d release:606d commits:2 active_maint:1 closed:2 merged:2,https://science.ecosyste.ms/projects/682
982,GridTest,https://github.com/vsoch/gridtest,dead,100.0,5.988961416889863,0,Scientific Software,Peer-reviewed,HTML,vsoch,Vanessasaurus,user,,https://vsoch.github.io,"conda,pypi",gridtest,17,1,0,1,3,0,2217,,1829,3,0,0,0.04761904761904767,0.0,1,0,"",1,0,0,0,0,0,push:1829d release:2217d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2203
984,deeplenstronomy,https://github.com/deepskies/deeplenstronomy,dead,95.0,10.986512317862523,0,Scientific Software,Peer-reviewed,HTML,deepskies,Deep Skies Lab,organization,,www.deepskieslab.com,pypi,deeplenstronomy,68,1,0,2,34,0,1686,,744,13,0,0,0.44041450777202074,0.0,3,0,"",1,0,0,0,0,0,push:744d release:1686d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1988
986,SeismicMesh,https://github.com/krober10nd/seismicmesh,dead,95.0,10.962370998975242,0,Scientific Software,Peer-reviewed,Python,krober10nd,Keith Roberts,user,W.F. Baird,keithroberts.site,pypi,seismicmesh,41,1,0,1,142,1,1838,,1120,9,0,0,0.3427299703264095,0.0,1,0,"",0,0,0,0,0,0,archived push:1120d release:1838d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2002
987,SIRUS.jl,https://github.com/rikhuijzer/sirus.jl,dormant,98.0,7.955074273262697,0,Scientific Software,Peer-reviewed,Julia,rikhuijzer,Rik Huijzer,user,,https://huijzer.xyz,julia,SIRUS,0,0,1,0,40,0,969,,54,5,5,1,0.051587301587301626,0.0,1,1,rikhuijzer,2,4,2,2,0,0,push:54d release:969d commits:5 active_maint:1 closed:4 merged:2,https://science.ecosyste.ms/projects/957
990,SESAMI APP,https://github.com/hjkgrp/sesami_web,dormant,100.0,5.934894195619588,0,Scientific Software,Peer-reviewed,Python,hjkgrp,Kulik Group,organization,,http://hjkgrp.mit.edu,pypi,sesami,20,0,0,1,10,0,426,,12,2,1,1,0.28093645484949836,0.0,2,1,mtap-research,0,10,0,1,0,0,push:12d release:426d commits:1 active_maint:1 closed:1 merged:1,https://science.ecosyste.ms/projects/1110
994,OpenTerrace,https://github.com/openterrace/openterrace-python,dormant,98.0,7.911324018963353,0,Scientific Software,Peer-reviewed,Python,,,,,,pypi,openterrace,30,0,0,1,24,0,791,,125,5,2,1,0.3648648648648649,0.0,1,1,jakobhaervig,0,6,0,5,0,0,push:125d release:791d commits:2 active_maint:1 closed:5 merged:5,https://science.ecosyste.ms/projects/662
995,The Dusty Evolved Star Kit (DESK),https://github.com/s-goldman/dusty-evolved-star-kit,dormant,95.0,10.908008917804642,0,Scientific Software,Peer-reviewed,Python,s-goldman,Steve Goldman,user,SOFIA,https://s-goldman.github.io/,pypi,desk,367,1,0,1,16,0,539,,251,4,7,1,0.07709750566893425,0.0,1,1,s-goldman,2,9,0,8,0,0,push:251d release:539d commits:7 active_maint:1 closed:8 merged:8,https://science.ecosyste.ms/projects/2109
997,21cmSense v2,https://github.com/rasg-affiliates/21cmsense,dormant,100.0,5.8971538676367405,0,Scientific Software,Peer-reviewed,Python,rasg-affiliates,rasg-affiliates,organization,,https://radioastronomysoftwaregroup.github.io/,,,0,,,,15,0,,,10,15,70,5,0.6025408348457351,0.4285714285714286,2,0,"",4,53,0,49,0,0,push:10d commits:3 active_maint:0 closed:49 merged:49,https://science.ecosyste.ms/projects/708
998,RFBzero,https://github.com/ericfell/rfbzero,dead,100.0,5.886104031450156,0,Scientific Software,Peer-reviewed,Python,ericfell,Eric Fell,user,,,pypi,rfbzero,19,0,0,1,10,0,764,,764,2,0,0,0.2769784172661871,0.0,2,0,"",1,0,0,0,0,0,push:764d release:764d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/626
999,rcites,https://github.com/ropensci/rcites,dead,95.0,10.877386597030597,0,Scientific Software,Peer-reviewed,R,ropensci,rOpenSci,organization,,https://ropensci.org/,"go,cran","github.com/ropensci/rcites,rcites",318,2,0,1,14,0,1264,,1256,11,0,0,0.5870535714285714,0.0,4,0,"",1,0,0,0,0,0,push:1256d release:1264d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2716
1001,Scanbot,https://github.com/new-horizons-spm/scanbot,dormant,100.0,5.857933154483459,0,Scientific Software,Peer-reviewed,Python,New-Horizons-SPM,New-Horizons-SPM,organization,,,pypi,scanbot,24,0,0,1,10,0,754,,202,2,3,1,0.1428571428571429,0.0,1,0,"",1,0,0,0,0,0,push:202d release:754d commits:3 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/596
1002,AdaptiveResonance.jl,https://github.com/ap6yc/adaptiveresonance.jl,dormant,100.0,5.857933154483459,0,Scientific Software,Peer-reviewed,Julia,AP6YC,Sasha Petrenko,user,,https://ap6yc.github.io/,julia,AdaptiveResonance,0,0,0,0,28,0,697,,674,5,0,0,0.03168316831683171,0.0,1,0,"",2,2,1,2,0,0,push:674d release:697d commits:0 active_maint:0 closed:3 merged:2,https://science.ecosyste.ms/projects/1525
1003,Automatic Computation for Robot Design (ACRoD),https://github.com/suneeshjacob/acrod,dormant,98.0,7.84854348245668,0,Scientific Software,Peer-reviewed,Python,suneeshjacob,,user,,,pypi,acrod,426,0,0,1,2,0,868,,116,3,6,1,0.00589101620029453,0.0,1,0,"",0,0,0,0,0,0,push:116d release:868d commits:6 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/775
1005,PyPVRPM,https://github.com/fsec-photovoltaics/pvrpm-lcoe,dead,100.0,5.823045895483019,0,Scientific Software,Peer-reviewed,Python,,,,,,pypi,pvrpm,11,1,0,1,9,0,1203,,1203,2,0,0,0.017857142857142905,0.0,0,0,"",1,0,0,0,0,0,push:1203d release:1203d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1569
1007,Python class defining a machine learning dataset ensuring key-based correspondence and maintaining integrity,https://github.com/raamana/pyradigm,dormant,95.0,10.820577964580847,0,Scientific Software,Peer-reviewed,Python,raamana,Pradeep Reddy Raamana,user,University of Pittsburgh,crossinvalidation.com,pypi,pyradigm,131,5,2,1,30,0,398,,380,8,8,1,0.10179640718562877,0.0,1,0,"",0,0,0,0,0,0,push:380d release:398d commits:8 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2987
1008,FrESCO,https://github.com/doe-nci-mossaic/fresco,dormant,100.0,5.817111159963204,0,Scientific Software,Peer-reviewed,Python,DOE-NCI-MOSSAIC,DOE-NCI-MOSSAIC,organization,,,pypi,nci-fresco,5,0,0,2,9,0,968,,569,6,0,0,0.39267015706806285,0.0,3,0,"",0,2,0,2,0,0,push:569d release:968d commits:0 active_maint:0 closed:2 merged:2,https://science.ecosyste.ms/projects/1010
1009,CRATE,https://github.com/bessagroup/crate,dormant,98.0,7.8160138391590275,0,Scientific Software,Peer-reviewed,Python,bessagroup,Bessa Research Group,organization,,,pypi,cratepy,30,0,0,1,48,0,391,,384,2,0,0,0.00390625,0.0,2,0,"",0,1,0,1,0,0,push:384d release:391d commits:0 active_maint:0 closed:1 merged:1,https://science.ecosyste.ms/projects/1050
1010,PICOS,https://gitlab.com/picos-api/picos,dormant,89.0,16.803054397612698,0,Scientific Software,Peer-reviewed,,picos-api,picos-api,organization,,,pypi,picos,11825,15,7,3,25,0,474,,,28,1,1,0.28808158062460165,0.0,0,0,"",,,,,0,0,release:474d commits:1 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1599
1012,MOTrainer,https://github.com/vegewaterdynamics/motrainer,dormant,98.0,7.803026643632217,0,Scientific Software,Peer-reviewed,Jupyter Notebook,VegeWaterDynamics,VegeWaterDynamics,organization,,,pypi,motrainer,33,0,0,1,2,0,709,,695,6,0,0,0.20846905537459282,0.0,0,0,"",3,5,3,5,0,0,push:695d release:709d commits:0 active_maint:0 closed:8 merged:5,https://science.ecosyste.ms/projects/533
1015,$hp\mathrm{3D}$,https://github.com/oden-eag/hp3d,dormant,100.0,5.796057750765372,0,Scientific Software,Peer-reviewed,Fortran,Oden-EAG,Oden-EAG,organization,,https://oden.utexas.edu/research/centers-and-groups/electromagnetics-and-acoustics-group/,,,0,,,,34,0,,,154,7,0,0,0.12476722532588458,0.0,3,0,"",0,9,0,7,0,0,push:154d commits:0 active_maint:0 closed:8 merged:7,https://science.ecosyste.ms/projects/802
1019,musclesyneRgies,https://github.com/alesantuz/musclesynergies,dormant,95.0,10.777809799587782,0,Scientific Software,Peer-reviewed,HTML,alesantuz,Ale Santuz,user,Max Delbrück Center for Molecular Medicine,https://www.mdc-berlin.de/zampieri,cran,musclesyneRgies,222,0,0,1,49,0,1472,,338,5,1,1,0.05882352941176472,0.0,1,0,"",0,0,0,0,0,0,push:338d release:1472d commits:1 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1477
1020,kallisto,https://github.com/astrazeneca/kallisto,dead,93.0,12.775797167613884,0,Scientific Software,Peer-reviewed,Python,AstraZeneca,AstraZeneca,organization,,https://www.astrazeneca.com/,"alpine,pypi","py3-kallisto-pyc,py3-kallisto,kallisto",845,5,2,1,74,0,839,,910,6,0,0,0.07476635514018692,0.0,2,0,"",2,1,0,0,0,0,push:910d release:839d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1921
1022,Caliban,https://github.com/google/caliban,dead,93.0,12.7665908832781,0,Scientific Software,Peer-reviewed,Python,google,Google,organization,,https://opensource.google/,pypi,caliban,72,1,0,1,504,1,1140,,784,9,0,0,0.33613445378151263,0.0,3,0,"",0,1,0,0,0,0,archived push:784d release:1140d commits:0 active_maint:0 closed:1 merged:0,https://science.ecosyste.ms/projects/2125
1023,PyUnfold,https://github.com/jrbourbeau/pyunfold,dead,95.0,10.745270232235221,0,Scientific Software,Peer-reviewed,Python,jrbourbeau,James Bourbeau,user,@coiled ,https://jamesbourbeau.com,"conda,pypi",pyunfold,219,1,0,1,31,0,2810,,2112,5,0,0,0.18279569892473113,0.0,2,0,"",1,0,0,0,0,0,push:2112d release:2810d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2839
1024,NERD,https://github.com/islasgeci/nerd,dormant,98.0,7.738488122494646,0,Scientific Software,Peer-reviewed,Jupyter Notebook,IslasGECI,"Grupo de Ecología y Conservación de Islas, A.C.",organization,,islas.org.mx,pypi,geci-nerd,83,1,0,1,0,0,517,,513,9,4,1,0.7440119760479043,0.0,3,0,"",2,0,1,0,0,0,push:513d release:517d commits:4 active_maint:0 closed:1 merged:0,https://science.ecosyste.ms/projects/268
1025,ollamar,https://github.com/hauselin/ollama-r,dormant,93.0,12.736336124188627,0,Scientific Software,Peer-reviewed,R,hauselin,Hause Lin,user,,hauselin.com,"cran,go","ollamar,github.com/hauselin/ollama-r",1048,0,0,1,126,0,568,,374,3,0,0,0.0625,0.0,2,0,"",5,1,1,0,0,0,push:374d release:568d commits:0 active_maint:0 closed:1 merged:0,https://science.ecosyste.ms/projects/310
1026,NebulaSEM,https://github.com/dshawul/nebulasem,dead,100.0,5.730099782973575,0,Scientific Software,Peer-reviewed,C++,dshawul,Daniel Shawul,user,,,,,0,,,,28,0,,,702,11,0,0,0.25400457665903886,0.0,1,0,"",1,0,0,0,0,0,push:702d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/724
1029,lpjmlkit,https://github.com/pik-lpjml/lpjmlkit,dormant,98.0,7.705262474866325,0,Scientific Software,Peer-reviewed,R,PIK-LPJmL,LPJmL group @ PIK,organization,,,cran,lpjmlkit,35,0,1,1,10,0,1224,,97,7,10,3,0.44311377245508987,0.4,0,0,"",0,1,0,1,0,0,pkg:removed push:97d release:1224d commits:10 active_maint:0 closed:1 merged:1,https://science.ecosyste.ms/projects/380
