rank,name,repository_url,bucket,science_score,project_score,total_citations,category,sub_category,language,owner_login,owner_name,owner_kind,owner_company,owner_website,ecosystems,package_names,monthly_downloads,dependent_repos,dependent_packages,registry_maintainers,stars,archived,days_since_release,days_since_commit,days_since_push,total_committers,past_year_commits,past_year_committers,dds,past_year_dds,issue_maintainers_count,active_maintainers_count,active_maintainers,past_year_issues,past_year_prs,past_year_issues_closed,past_year_prs_merged,advisories,unpatched_advisories,signals,science_html_url
336,Turftopic,https://github.com/x-tabdeveloping/turftopic,active,98.0,13.762341821824208,0,Scientific Software,Peer-reviewed,Python,x-tabdeveloping,Márton Kardos,user,Center for Humanities Computing,,"pypi,go","turftopic,github.com/x-tabdeveloping/turftopic",2082,0,1,1,118,0,400,,23,9,180,3,0.04571428571428571,0.011111111111111072,4,2,"x-tabdeveloping,KennethEnevoldsen",1,10,0,10,0,0,push:23d release:400d commits:180 active_maint:2 closed:10 merged:10,https://science.ecosyste.ms/projects/91
337,OnlineStats.jl,https://github.com/joshday/onlinestats.jl,active,95.0,16.761785009514938,0,Scientific Software,Peer-reviewed,Julia,joshday,Josh Day,user,@JuliaComputing,https://www.juliafordatascience.com,julia,OnlineStats,0,13,30,0,896,0,697,,38,42,24,4,0.08927843456991436,0.5833333333333333,1,1,joshday,3,15,2,9,0,0,push:38d release:697d commits:14 active_maint:1 closed:15 merged:9,https://science.ecosyste.ms/projects/2305
338,DeepRank2,https://github.com/deeprank/deeprank2,dormant,100.0,11.758378303204273,0,Scientific Software,Peer-reviewed,Python,DeepRank,DeepRank,organization,,,pypi,deeprank2,43,0,0,1,59,0,682,,140,35,0,0,0.6623634558093346,0.0,7,1,cbaakman,2,3,0,0,0,0,push:140d release:682d commits:0 active_maint:1 closed:0 merged:0,https://science.ecosyste.ms/projects/817
339,modelbased,https://github.com/easystats/modelbased,active,93.0,18.745186126832667,0,Scientific Software,Peer-reviewed,R,easystats,easystats,organization,,https://easystats.github.io/easystats/,"go,cran","github.com/easystats/modelbased,modelbased",14596,14,9,1,261,0,334,,11,16,189,7,0.43553774215096863,0.08465608465608465,6,4,"strengejacke,DominiqueMakowski,etiennebacher,rempsyc",10,31,5,23,0,0,push:11d release:334d commits:178 active_maint:4 closed:29 merged:23,https://science.ecosyste.ms/projects/144
340,PAM,https://github.com/arup-group/pam,active,100.0,11.739232008745573,0,Scientific Software,Peer-reviewed,Python,arup-group,Arup,organization,,https://www.arup.com/,pypi,cml-pam,45,0,0,1,60,0,846,,332,38,25,3,0.7019562715765247,0.12,2,0,"",0,1,0,0,0,0,push:332d release:846d commits:25 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/731
341,SNEWPY,https://github.com/snews2/snewpy,active,98.0,13.731694071871164,0,Scientific Software,Peer-reviewed,Python,SNEWS2,SNEWS2.0,organization,,https://snews.bnl.gov/,pypi,snewpy,544,3,1,2,41,0,804,,15,28,99,11,0.7260606060606061,0.5454545454545454,4,2,"JostMigenda,mckzmyers",10,38,6,14,0,0,push:15d release:804d commits:99 active_maint:2 closed:33 merged:14,https://science.ecosyste.ms/projects/1684
342,Methods and Algorithms for Correlation Analysis in R,https://github.com/easystats/correlation,active,93.0,18.722416627346053,0,Scientific Software,Peer-reviewed,R,easystats,easystats,organization,,https://easystats.github.io/easystats/,"go,conda,cran","github.com/easystats/correlation,r-correlation,correlation",21191,25,12,1,455,0,387,,5,12,20,5,0.6755994358251058,0.65,6,3,"etiennebacher,rempsyc,strengejacke",6,15,2,5,0,0,push:5d release:387d commits:12 active_maint:3 closed:10 merged:5,https://science.ecosyste.ms/projects/2187
343,JetNet,https://github.com/jet-net/jetnet,active,100.0,11.701427880839265,0,Scientific Software,Peer-reviewed,Jupyter Notebook,jet-net,jet-net,organization,,,pypi,jetnet,512,3,0,1,31,0,902,,24,9,0,0,0.27372262773722633,0.0,2,0,"",0,0,0,0,0,0,push:24d release:902d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/936
344,Larq,https://github.com/larq/larq,dead,95.0,16.699612702846842,0,Scientific Software,Peer-reviewed,Python,larq,larq,organization,,https://larq.dev,pypi,larq,1315,8,1,1,732,1,1114,,48,19,4,2,0.510148849797023,0.25,1,0,"",2,5,1,4,0,0,archived push:48d release:1114d commits:3 active_maint:0 closed:5 merged:4,https://science.ecosyste.ms/projects/2337
345,ezc3d,https://github.com/pyomeca/ezc3d,active,95.0,16.697041125239327,0,Scientific Software,Peer-reviewed,C++,pyomeca,pyomeca,organization,,,"conda,pypi",ezc3d,4936,6,2,1,179,0,408,,15,23,50,2,0.07999999999999996,0.06000000000000005,1,1,pariterre,9,9,1,7,0,0,push:15d release:408d commits:50 active_maint:1 closed:8 merged:7,https://science.ecosyste.ms/projects/1976
346,CMinx,https://github.com/cmakepp/cminx,dormant,98.0,13.690708949648744,0,Scientific Software,Peer-reviewed,Python,CMakePP,CMakePP,organization,,https://cmakepp.github.io/,pypi,"cminx,cminxtestingpackage",5252,1,0,1,15,0,380,,188,7,1,1,0.3877551020408163,0.0,1,0,"",9,2,1,1,0,0,push:188d release:380d commits:1 active_maint:0 closed:2 merged:1,https://science.ecosyste.ms/projects/1395
347,JMcDM,https://github.com/jbytecode/jmcdm,active,100.0,11.687214850066919,0,Scientific Software,Peer-reviewed,Julia,jbytecode,Mehmet Hakan Satman,user,Istanbul University,,julia,JMcDM,0,0,2,0,58,0,485,,27,10,12,1,0.10950080515297911,0.0,1,0,"",5,0,2,0,0,0,push:27d release:485d commits:12 active_maint:0 closed:2 merged:0,https://science.ecosyste.ms/projects/1747
348,CellPyLib,https://github.com/lantunes/cellpylib,dead,93.0,18.66213168760886,0,Scientific Software,Peer-reviewed,Python,lantunes,Luis Antunes,user,,,pypi,cellpylib,169741,3,1,1,245,0,1261,,1255,3,0,0,0.34104046242774566,0.0,2,0,"",1,0,0,0,0,0,push:1255d release:1261d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1697
349,tidyhydat,https://github.com/ropensci/tidyhydat,dormant,93.0,18.651982922967942,0,Scientific Software,Peer-reviewed,R,ropensci,rOpenSci,organization,,https://ropensci.org/,"cran,go","tidyhydat,github.com/ropensci/tidyhydat",632,10,4,1,75,0,506,,49,12,9,1,0.047550432276657006,0.0,3,2,"boshek,maelle",6,6,4,5,0,0,push:49d release:506d commits:9 active_maint:2 closed:9 merged:5,https://science.ecosyste.ms/projects/2943
350,tidygeocoder,https://github.com/jessecambon/tidygeocoder,dormant,95.0,16.63608197560116,0,Scientific Software,Peer-reviewed,R,jessecambon,Jesse Cambon,user,Lighthouse,jessecambon.github.io,"go,conda,cran","github.com/jessecambon/tidygeocoder,r-tidygeocoder,tidygeocoder",5856,15,4,1,300,0,486,,162,9,0,0,0.2492492492492493,0.0,1,0,"",2,1,1,1,0,0,push:162d release:486d commits:0 active_maint:0 closed:2 merged:1,https://science.ecosyste.ms/projects/1773
351,DSSE,https://github.com/pfeinsper/drone-swarm-search,active,100.0,11.611865412825132,0,Scientific Software,Peer-reviewed,Python,pfeinsper,Projeto Final de Engenharia do Insper,organization,,,pypi,dsse,181,0,0,3,50,0,791,,342,13,15,3,0.7094017094017093,0.1333333333333333,4,0,"",0,5,0,0,0,0,push:342d release:791d commits:15 active_maint:0 closed:1 merged:0,https://science.ecosyste.ms/projects/604
352,metrica,https://github.com/adriancorrendo/metrica,dead,95.0,16.605919551773972,0,Scientific Software,Peer-reviewed,R,adriancorrendo,Adrian Correndo,user,Kansas State University,https://adriancorrendo.github.io/,"cran,conda","metrica,r-metrica",512,2,1,1,79,0,760,,760,8,0,0,0.07894736842105265,0.0,5,0,"",1,0,0,0,0,0,push:760d release:760d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1323
353,PDFIO,https://github.com/sambitdash/pdfio.jl,dormant,100.0,11.601595465682728,0,Scientific Software,Peer-reviewed,Julia,sambitdash,Sambit Kumar Dash,user,,https://www.linkedin.com/in/sambitdash/,julia,PDFIO,0,0,0,0,137,0,544,,540,6,0,0,0.03672316384180796,0.0,1,0,"",3,2,2,0,0,0,push:540d release:544d commits:0 active_maint:0 closed:4 merged:0,https://science.ecosyste.ms/projects/2393
354,pyodesys,https://github.com/bjodah/pyodesys,active,95.0,16.59625939571616,0,Scientific Software,Peer-reviewed,Python,bjodah,Bjorn,user,,,"conda,pypi",pyodesys,26342,12,1,1,98,0,341,,80,6,10,1,0.16512059369202226,0.0,2,1,bjodah,0,2,0,1,0,0,push:80d release:341d commits:10 active_maint:1 closed:1 merged:1,https://science.ecosyste.ms/projects/2939
355,FOXES,https://github.com/fraunhoferiwes/foxes,active,100.0,11.588403926146134,0,Scientific Software,Peer-reviewed,Python,FraunhoferIWES,FraunhoferIWES,organization,,,"pypi,go","foxes,github.com/FraunhoferIWES/foxes,github.com/fraunhoferiwes/foxes",335,1,0,1,39,0,373,,17,13,396,7,0.4299706170421156,0.18181818181818177,1,1,SchmJo,4,6,3,6,0,0,push:17d release:373d commits:392 active_maint:1 closed:9 merged:6,https://science.ecosyste.ms/projects/1081
356,,https://github.com/connor-makowski/type_enforced,active,93.0,18.56787590442702,0,,,Python,connor-makowski,Connor Makowski,user,,,pypi,type-enforced,654553,1,10,1,62,0,336,,56,6,101,4,0.1436170212765957,0.24752475247524752,1,1,connor-makowski,7,12,4,8,0,0,push:56d release:336d commits:101 active_maint:1 closed:12 merged:8,https://science.ecosyste.ms/projects/190876
357,drms,https://github.com/sunpy/drms,dormant,95.0,16.561033792069953,0,Scientific Software,Peer-reviewed,Python,sunpy,SunPy,organization,,https://www.sunpy.org,"pypi,conda",drms,36942,29,10,4,25,0,540,,24,15,17,6,0.5785714285714285,0.6470588235294117,10,2,"Cadair,nabobalis",1,21,1,9,0,0,push:24d release:540d commits:10 active_maint:2 closed:15 merged:9,https://science.ecosyste.ms/projects/2477
358,Spectral Connectivity,https://github.com/eden-kramer-lab/spectral_connectivity,active,98.0,13.557418355232604,0,Scientific Software,Peer-reviewed,Python,Eden-Kramer-Lab,Eden-Kramer Lab,organization,,https://eden-kramer-lab.github.io/,pypi,spectral-connectivity,615,3,3,1,137,0,1107,,79,11,110,3,0.09453781512605042,0.027272727272727226,1,1,emilyps14,2,16,2,12,0,0,push:79d release:1107d commits:108 active_maint:1 closed:14 merged:12,https://science.ecosyste.ms/projects/1306
359,scene_synthesizer,https://github.com/nvlabs/scene_synthesizer,dormant,98.0,13.538301452045067,0,Scientific Software,Peer-reviewed,Python,NVlabs,NVIDIA Research Projects,organization,,http://research.nvidia.com,pypi,scene-synthesizer,4118,0,0,1,227,0,397,,397,1,0,0,0.0,0.0,0,0,"",11,6,6,4,0,0,push:397d release:397d commits:0 active_maint:0 closed:12 merged:4,https://science.ecosyste.ms/projects/304
360,Finch,https://github.com/onecodex/finch-rs,active,93.0,18.52893155866878,0,Scientific Software,Peer-reviewed,Rust,onecodex,One Codex,organization,,,"pypi,cargo","finch-sketch,finch,finch_cli,finch_lib",131,7,5,6,103,0,330,,22,15,5,2,0.528169014084507,0.19999999999999996,0,0,"",1,2,1,2,0,0,push:22d release:330d commits:5 active_maint:0 closed:3 merged:2,https://science.ecosyste.ms/projects/2917
361,TimeseriesSurrogates.jl,https://github.com/juliadynamics/timeseriessurrogates.jl,dormant,100.0,11.52872007086887,0,Scientific Software,Peer-reviewed,Julia,JuliaDynamics,JuliaDynamics,organization,,https://juliadynamics.github.io/JuliaDynamics/,julia,TimeseriesSurrogates,0,4,4,0,56,0,697,,271,9,3,2,0.3929712460063898,0.33333333333333337,3,1,Datseris,1,4,0,3,0,0,push:271d release:697d commits:2 active_maint:1 closed:3 merged:3,https://science.ecosyste.ms/projects/1406
362,Gridap,https://github.com/gridap/gridap.jl,active,95.0,16.52723400443278,0,Scientific Software,Peer-reviewed,Julia,gridap,Gridap,organization,,,julia,Gridap,0,0,18,0,870,0,363,,9,59,568,18,0.6344066237350505,0.556338028169014,12,5,"JordiManyer,amartinhuertas,AlexandreMagueresse,Antoinemarteau,ericneiva",20,58,9,30,0,0,push:9d release:363d commits:555 active_maint:5 closed:45 merged:30,https://science.ecosyste.ms/projects/2151
363,Generative DAGs as an Interface Into Probabilistic Programming with the R Package causact,https://github.com/flyaflya/causact,active,95.0,16.49183477017146,0,Scientific Software,Peer-reviewed,R,flyaflya,Adam Fleischhacker,user,Unviersity of Delaware,http://sites.udel.edu/ajf,cran,causact,515,0,0,1,47,0,342,,321,6,10,1,0.19034852546916892,0.0,1,1,flyaflya,5,0,3,0,0,0,push:321d release:342d commits:10 active_maint:1 closed:3 merged:0,https://science.ecosyste.ms/projects/1439
364,Frites,https://github.com/brainets/frites,unknown,100.0,11.482053801303142,0,Scientific Software,Peer-reviewed,Python,brainets,BraiNets,organization,,https://brainets.github.io/,pypi,frites,119,0,0,1,102,0,1119,,456,8,0,0,0.11840411840411835,0.0,2,0,"",0,0,0,0,0,0,push:456d release:1119d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1338
365,qicharts2,https://github.com/anhoej/qicharts2,dormant,95.0,16.480913766917322,0,Scientific Software,Peer-reviewed,R,anhoej,Jacob Anhøj,user,,,cran,qicharts2,792,9,3,1,42,0,402,,28,8,7,1,0.05666666666666664,0.0,1,0,"",2,0,2,0,0,0,push:28d release:402d commits:7 active_maint:0 closed:2 merged:0,https://science.ecosyste.ms/projects/2848
366,Gala,https://github.com/adrn/gala,active,95.0,16.475330767970817,0,Scientific Software,Peer-reviewed,Python,adrn,Adrian Price-Whelan,user,Flatiron Institute,adrian.pw,"pypi,conda,go","gala,astro-gala,github.com/adrn/gala",1969,18,3,1,148,0,342,,3,28,474,6,0.09104186952288218,0.38818565400843885,2,2,"adrn,lgarrison",10,90,3,58,0,0,push:3d release:342d commits:378 active_maint:2 closed:62 merged:58,https://science.ecosyste.ms/projects/2977
367,measr,https://github.com/wjakethompson/measr,active,100.0,11.462053134596472,0,Scientific Software,Peer-reviewed,R,wjakethompson,Jake Thompson,user,@atlas-aai ,https://wjakethompson.com,cran,measr,659,0,0,1,11,0,912,,356,6,130,2,0.14600231749710313,0.20769230769230773,1,1,wjakethompson,2,24,0,10,0,0,push:356d release:912d commits:130 active_maint:1 closed:16 merged:10,https://science.ecosyste.ms/projects/928
368,Manopt.jl,https://github.com/juliamanifolds/manopt.jl,active,98.0,13.453966636914037,0,Scientific Software,Peer-reviewed,Julia,JuliaManifolds,Julia Manifolds,organization,,,julia,Manopt,0,0,2,0,412,0,394,,7,37,108,13,0.27515151515151515,0.6018518518518519,7,4,"kellertuer,mateuszbaran,hajg-ijk,blegat",13,82,9,53,0,0,push:7d release:394d commits:81 active_maint:4 closed:74 merged:53,https://science.ecosyste.ms/projects/1611
369,FDApy,https://github.com/stevengolovkine/fdapy,dormant,100.0,11.42704072581306,0,Scientific Software,Peer-reviewed,Python,StevenGolovkine,Steven,user,,,pypi,fdapy,228,1,0,1,56,0,520,,511,7,0,0,0.012509773260359625,0.0,1,0,"",10,18,8,17,0,0,push:511d release:520d commits:0 active_maint:0 closed:25 merged:17,https://science.ecosyste.ms/projects/265
370,oce,https://github.com/dankelley/oce,active,95.0,16.414627201021876,0,Scientific Software,Peer-reviewed,R,dankelley,Dan Kelley,user,Dalhousie University,http://dankelley.github.io,"cran,conda,go","oce,r-oce,github.com/dankelley/oce",2949,33,13,1,161,0,1396,,10,20,135,5,0.1678949054790131,0.14814814814814814,3,3,"dankelley,richardsc,clayton33",27,4,18,4,0,0,push:10d release:1396d commits:135 active_maint:3 closed:22 merged:4,https://science.ecosyste.ms/projects/1593
371,Sciris,https://github.com/sciris/sciris,active,95.0,16.413052944692673,0,Scientific Software,Peer-reviewed,Python,sciris,Sciris,organization,,sciris.org,pypi,sciris,14730,18,8,3,40,0,382,,61,15,118,3,0.1758732737611698,0.05084745762711862,3,1,cliffckerr,33,11,13,9,0,0,push:61d release:382d commits:118 active_maint:1 closed:23 merged:9,https://science.ecosyste.ms/projects/1031
372,kuibit,https://github.com/sbozzolo/kuibit,dormant,100.0,11.400607468744903,0,Scientific Software,Peer-reviewed,AGS Script,Sbozzolo,Gabriele Bozzola,user,"Amazon Web Services, Center for Quantum Computing",sbozzolo.github.io,pypi,kuibit,226,1,0,1,42,0,392,,33,11,11,4,0.018995929443690662,0.5454545454545454,2,1,Sbozzolo,3,6,0,2,0,0,push:33d release:392d commits:11 active_maint:1 closed:2 merged:2,https://science.ecosyste.ms/projects/1926
373,coalitions,https://github.com/adibender/coalitions,dormant,95.0,16.396136394810817,0,Scientific Software,Peer-reviewed,R,adibender,Andreas Bender,user,LMU,https://twitter.com/adiBender,cran,coalitions,350,0,0,1,23,0,1443,,738,13,11,1,0.23351648351648346,0.0,2,1,adibender,0,1,0,1,0,0,pkg:removed push:738d release:1443d commits:11 active_maint:1 closed:1 merged:1,https://science.ecosyste.ms/projects/2892
374,pymdp,https://github.com/infer-actively/pymdp,active,95.0,16.37561836787252,0,Scientific Software,Peer-reviewed,Python,infer-actively,infer-actively,organization,,,"pypi,go","inferactively-pymdp,test-inferactively-pymdp,github.com/infer-actively/pymdp",1143,1,0,1,724,0,1330,,6,35,196,17,0.3718553459119497,0.37244897959183676,12,6,"conorheins,Arun-Niranjan,riddhipits,salvatomm,tverbele,lancelotdacosta",51,72,15,41,0,0,push:6d release:1330d commits:195 active_maint:6 closed:60 merged:41,https://science.ecosyste.ms/projects/1521
375,Mechkit,https://github.com/juliankarlbauer/mechkit,unknown,100.0,11.359307976304628,0,Scientific Software,Peer-reviewed,Python,JulianKarlBauer,JulianKarlBauer,user,,https://www.linkedin.com/in/JulianKarlBauer/,pypi,mechkit,664,5,0,1,14,0,1270,,1120,8,0,0,0.09320388349514563,0.0,2,0,"",0,0,0,0,0,0,push:1120d release:1270d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1374
376,nctoolkit,https://github.com/pmlmodelling/nctoolkit,active,98.0,13.34800301091182,0,Scientific Software,Peer-reviewed,Python,pmlmodelling,Marine Systems Modelling group at the Plymouth Marine Laboratory,organization,,https://pml.ac.uk/science/Marine-Systems-Modelling,pypi,nctoolkit,846,2,0,1,82,0,377,,55,6,89,1,0.018186347782760293,0.0,2,0,"",3,1,0,1,0,0,push:55d release:377d commits:89 active_maint:0 closed:1 merged:1,https://science.ecosyste.ms/projects/1042
377,mTRFpy,https://github.com/powerfulbean/mtrfpy,active,100.0,11.345547691561876,0,Scientific Software,Peer-reviewed,Python,powerfulbean,Jin Dou,user,,powerfulbean.github.io,pypi,mtrf,370,0,0,1,37,0,578,,90,6,38,2,0.4245014245014245,0.3421052631578947,2,1,OleBialas,1,1,0,1,0,0,push:90d release:578d commits:38 active_maint:1 closed:1 merged:1,https://science.ecosyste.ms/projects/1007
378,LiberTEM,https://github.com/libertem/libertem,active,95.0,16.340462901028676,0,Scientific Software,Peer-reviewed,Python,LiberTEM,LiberTEM,organization,,,pypi,libertem,1467,3,2,3,129,0,381,,36,30,187,6,0.5787334189131366,0.53475935828877,3,2,"uellue,sk1p",7,44,2,26,0,0,push:36d release:381d commits:149 active_maint:2 closed:29 merged:26,https://science.ecosyste.ms/projects/2217
379,schwimmbad,https://github.com/adrn/schwimmbad,dormant,95.0,16.332659784089024,0,Scientific Software,Peer-reviewed,Python,adrn,Adrian Price-Whelan,user,Flatiron Institute,adrian.pw,"conda,pypi",schwimmbad,7484,57,23,1,121,0,868,,151,9,0,0,0.19072164948453607,0.0,2,0,"",2,9,0,0,0,0,push:151d release:868d commits:0 active_maint:0 closed:3 merged:0,https://science.ecosyste.ms/projects/2990
380,FSharpGephiStreamer,https://github.com/csbiology/fsharpgephistreamer,unknown,98.0,13.313396874800304,0,Scientific Software,Peer-reviewed,F#,CSBiology,Computational Systems Biology,organization,,https://csb.bio.uni-kl.de/,nuget,fsharpgephistreamer,0,0,0,3,25,0,2611,,2600,3,0,0,0.23880597014925375,0.0,2,0,"",0,0,0,0,0,0,push:2600d release:2611d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2542
381,cffr,https://github.com/ropensci/cffr,active,98.0,13.30672285622385,0,Scientific Software,Peer-reviewed,R,ropensci,rOpenSci,organization,,https://ropensci.org/,"conda,cran","r-cffr,cffr",1695,6,4,1,26,0,551,,15,6,136,3,0.11465721040189125,0.24264705882352944,5,2,"dieghernan,Pakillo",6,8,6,5,0,0,push:15d release:551d commits:103 active_maint:2 closed:12 merged:5,https://science.ecosyste.ms/projects/1698
